단축코드,한글 종목약명,상장일,시장구분,증권구분,주식종류,액면가,상장주식수
318160,셀바이오휴먼텍,2023-04-20,KOSDAQ,주권,보통주,500,9341201
308430,셀비온,2024-10-16,KOSDAQ,주권,보통주,500,12831510
68270,셀트리온,2018-02-09,KOSPI,주권,보통주,1000,230960969
68760,셀트리온제약,2006-02-03,KOSDAQ,주권,보통주,500,43681920
68940,셀피글로벌,2010-10-19,KOSDAQ,주권,보통주,200,45912716
7720,소노스퀘어,1994-01-06,KOSDAQ,주권,보통주,500,100800450
290690,소룩스,2020-11-06,KOSDAQ,주권,보통주,500,48754156
950200,소마젠,2020-07-13,KOSDAQ,주식예탁증권,보통주,0,19236053
32680,소프트센,1997-07-18,KOSDAQ,주권,보통주,200,105590764
32685,소프트센우,2002-04-16,KOSDAQ,주권,신형우선주,200,357142
258790,소프트캠프,2017-04-27,KOSDAQ,주권,보통주,100,24991284
66910,손오공,2005-01-07,KOSDAQ,주권,보통주,500,66933164
215090,솔디펜스,2015-04-28,KOSDAQ,주권,보통주,500,23155661
33637K,솔루스첨단소재1우,2019-10-18,KOSPI,주권,구형우선주,100,16908766
33637L,솔루스첨단소재2우B,2019-10-18,KOSPI,주권,신형우선주,100,3778296
336370,솔루스첨단소재,2019-10-18,KOSPI,주권,보통주,100,70217344
248070,솔루엠,2021-02-02,KOSPI,주권,보통주,500,47816236
35610,솔본,1999-08-13,KOSDAQ,주권,보통주,500,27345997
357780,솔브레인,2020-08-06,KOSDAQ GLOBAL,주권,보통주,500,7778566
36830,솔브레인홀딩스,2000-01-18,KOSDAQ GLOBAL,주권,보통주,500,20964056
304100,솔트룩스,2020-07-23,KOSDAQ,주권,보통주,500,12593855
328380,솔트웨어,2019-08-20,KOSDAQ,주권,보통주,100,34262778
4430,송원산업,1977-06-25,KOSPI,주권,보통주,500,24000000
86980,쇼박스,2006-07-07,KOSDAQ,주권,보통주,500,62638000
17550,수산세보틱스,1991-08-30,KOSPI,주권,보통주,500,62399130
50960,수산아이앤티,2016-10-11,KOSDAQ,주권,보통주,500,6751000
126720,수산인더스트리,2022-08-01,KOSPI,주권,보통주,200,14286000
84180,수성웹툰,2005-12-16,KOSDAQ,주권,보통주,5000,18074283
253840,수젠텍,2019-05-28,KOSDAQ,주권,보통주,500,16743200
67160,SOOP,2003-12-19,KOSDAQ GLOBAL,주권,보통주,500,11494767
298830,슈어소프트테크,2023-04-28,KOSDAQ,주권,보통주,100,52619061
236200,슈프리마,2016-02-05,KOSDAQ,주권,보통주,500,7257273
94840,슈프리마에이치큐,2008-07-11,KOSDAQ,주권,보통주,500,10471840
192440,슈피겐코리아,2014-11-05,KOSDAQ,주권,보통주,500,6216363
424960,스마트레이더시스템,2023-08-22,KOSDAQ,주권,보통주,500,16485110
99440,스맥,2009-05-26,KOSDAQ,주권,보통주,500,68243394
357880,SKAI,2021-11-10,KOSDAQ,주권,보통주,500,36076168
276040,스코넥,2022-02-04,KOSDAQ,주권,보통주,500,21630335
204210,스타에스엠리츠,2016-09-22,KOSPI,부동산투자회사,보통주,5000,7826815
60240,스타코링크,2002-01-04,KOSDAQ,주권,보통주,500,5821060
115570,스타플렉스,2010-01-27,KOSDAQ,주권,보통주,500,7984508
330730,스톤브릿지벤처스,2022-02-25,KOSDAQ,주권,보통주,500,18150830
352090,스톰테크,2023-11-20,KOSDAQ,주권,보통주,100,26872998
204630,스튜디오산타클로스,2014-12-29,KOSDAQ,주권,보통주,500,5089941
253450,스튜디오드래곤,2017-11-24,KOSDAQ GLOBAL,주권,보통주,500,30058498
408900,스튜디오미르,2023-02-07,KOSDAQ,주권,보통주,100,32729532
415380,스튜디오삼익,2024-02-06,KOSDAQ,주권,보통주,500,11442975
26890,스틱인베스트먼트,1997-11-25,KOSPI,주권,보통주,500,41678175
13810,스페코,1997-11-03,KOSDAQ,주권,보통주,500,14655470
347700,스피어,2021-03-23,KOSDAQ,주권,보통주,500,46636786
49830,승일,2001-01-18,KOSDAQ,주권,보통주,500,6132112
20710,시공테크,1999-08-13,KOSDAQ,주권,보통주,500,20047970
33170,시그네틱스,2010-11-26,KOSDAQ,주권,보통주,500,85728319
48870,시너지이노베이션,2004-08-13,KOSDAQ,주권,보통주,500,88106963
25320,시노펙스,1995-04-20,KOSDAQ,주권,보통주,500,87733546
134790,시디즈,2011-01-25,KOSPI,주권,보통주,500,2000000
340810,시선AI,2023-05-19,KOSDAQ,주권,보통주,500,12956082
269620,시스웍,2017-12-26,KOSDAQ,주권,보통주,100,148582691
480,CR홀딩스,1978-06-30,KOSPI,주권,보통주,500,46890490
56090,시지메드텍,2015-11-12,KOSDAQ,주권,보통주,500,103259036
429270,시지트로닉스,2023-08-03,KOSDAQ,주권,보통주,500,4658150
418250,시큐레터,2023-08-24,KOSDAQ,주권,보통주,500,6937257
131090,시큐브,2011-12-21,KOSDAQ,주권,보통주,500,8000000
462870,시프트업,2024-07-11,KOSPI,주권,보통주,200,58961440
16590,신대양제지,1995-12-21,KOSPI,주권,보통주,500,40297820
290520,신도기연,2020-07-06,KOSDAQ,주권,보통주,500,15929362
29530,신도리코,1996-12-24,KOSPI,주권,보통주,5000,10080029
4970,신라교역,1976-06-30,KOSPI,주권,보통주,500,16000000
1000,신라섬유,1994-06-28,KOSDAQ,주권,보통주,100,24277540
25870,신라에스지,1995-07-07,KOSDAQ,주권,보통주,500,4000000
215600,신라젠,2016-12-06,KOSDAQ,주권,보통주,500,138129836
65350,신성델타테크,2004-08-06,KOSDAQ,주권,보통주,500,27483948
416180,신성에스티,2023-10-19,KOSDAQ,주권,보통주,500,9039778
11930,신성이엔지,1996-07-31,KOSPI,주권,보통주,500,205848151
4170,신세계,1985-08-19,KOSPI,주권,보통주,5000,9645181
35510,신세계 I&C,2006-05-18,KOSPI,주권,보통주,500,13980900
31430,신세계인터내셔날,2011-07-14,KOSPI,주권,보통주,1000,35343000
31440,신세계푸드,2010-04-29,KOSPI,주권,보통주,5000,3872480
6880,신송홀딩스,2013-11-21,KOSPI,주권,보통주,500,11828858
162300,신스틸,2022-12-23,KOSDAQ,주권,보통주,100,41471382
290560,신시웨이,2023-11-03,KOSDAQ,주권,보통주,500,3727122
2800,신신제약,2017-02-28,KOSDAQ,주권,보통주,500,15170500
5800,신영와코루,1976-12-28,KOSPI,주권,보통주,500,9000000
1720,신영증권,1987-08-24,KOSPI,주권,보통주,5000,16440000
472220,신영스팩10호,2024-02-06,KOSDAQ,주권,보통주,100,4690000
0091W0,신영스팩11호,2025-11-24,KOSDAQ,주권,보통주,100,6068000
9270,신원,1988-08-24,KOSPI,주권,보통주,500,110625832
17000,신원종합개발,1994-12-07,KOSDAQ,주권,보통주,5000,11668027
2700,신일전자,1975-09-30,KOSPI,주권,보통주,500,71047521
12790,신일제약,1999-08-13,KOSDAQ,주권,보통주,500,11986415
138070,신진에스엠,2011-11-28,KOSDAQ,주권,보통주,500,17503204
226330,신테카바이오,2019-12-17,KOSDAQ,주권,보통주,500,15258475
2870,신풍,1976-06-30,KOSPI,주권,보통주,500,34958700
19175,신풍제약우,1990-01-20,KOSPI,주권,구형우선주,500,2200000
19170,신풍제약,1990-01-20,KOSPI,주권,보통주,500,52984990
481850,신한글로벌액티브리츠,2024-07-01,KOSPI,부동산투자회사,보통주,1000,43477664
55550,신한지주,2001-09-10,KOSPI,주권,보통주,5000,485494934
404990,신한서부티엔디리츠,2021-12-10,KOSPI,부동산투자회사,보통주,1000,57605058
293940,신한알파리츠,2018-08-08,KOSPI,부동산투자회사,보통주,1000,120940123
452980,신한제11호스팩,2023-10-04,KOSDAQ,주권,보통주,100,18905000
474660,신한제12호스팩,2024-04-15,KOSDAQ,주권,보통주,100,5520000
474930,신한제13호스팩,2024-04-22,KOSDAQ,주권,보통주,100,3620000
487360,신한제14호스팩,2024-12-23,KOSDAQ,주권,보통주,100,5640000
487830,신한제15호스팩,2024-11-15,KOSDAQ,주권,보통주,100,4350000
496070,신한제16호스팩,2025-05-29,KOSDAQ,주권,보통주,100,5620000
56700,신화인터텍,2001-12-13,KOSDAQ,주권,보통주,500,29135091
187270,신화콘텍,2014-08-08,KOSDAQ,주권,보통주,500,10143845
4080,신흥,1991-02-08,KOSPI,주권,보통주,500,9500000
243840,신흥에스이씨,2017-09-27,KOSDAQ,주권,보통주,500,38558235
257720,실리콘투,2021-09-29,KOSDAQ,주권,보통주,500,61171908
222800,심텍,2015-08-07,KOSDAQ GLOBAL,주권,보통주,500,37161979
36710,심텍홀딩스,2000-01-04,KOSDAQ,주권,보통주,500,52827754
444530,심플랫폼,2025-03-21,KOSDAQ,주권,보통주,500,6390883
234030,싸이닉솔루션,2025-07-07,KOSDAQ,주권,보통주,100,23605000
160980,싸이맥스,2015-06-17,KOSDAQ,주권,보통주,500,10924243
356890,싸이버원,2021-03-11,KOSDAQ,주권,보통주,200,11953825
217330,싸이토젠,2018-11-22,KOSDAQ,주권,보통주,500,23129547
4770,써니전자,1987-04-22,KOSPI,주권,보통주,500,35507438
217320,썬테크,2015-04-29,KONEX,주권,보통주,500,1050000
208640,썸에이지,2014-12-29,KOSDAQ,주권,보통주,100,139240254
222420,쎄노텍,2015-08-06,KOSDAQ,주권,보통주,100,45460231
37760,쎄니트,2000-04-07,KOSDAQ,주권,보통주,500,33832921
81180,쎄크,2025-04-28,KOSDAQ,주권,보통주,500,8825535
99320,쎄트렉아이,2008-06-13,KOSDAQ,주권,보통주,500,10951278
49960,쎌바이오텍,2002-12-13,KOSDAQ,주권,보통주,500,9400000
88280,쏘닉스,2023-11-07,KOSDAQ,주권,보통주,1000,17306490
403550,쏘카,2022-08-22,KOSPI,주권,보통주,100,32841902
50890,쏠리드,2005-07-08,KOSDAQ,주권,보통주,500,60756534
394800,쓰리빌리언,2024-11-14,KOSDAQ,주권,보통주,100,31761476
177900,쓰리에이로직스,2024-12-24,KOSDAQ,주권,보통주,500,9584800
475400,씨메스,2024-10-24,KOSDAQ,주권,보통주,500,11684814
109670,씨싸이트,2023-12-21,KOSDAQ,주권,보통주,500,5836602
66790,씨씨에스,2003-05-30,KOSDAQ,주권,보통주,500,65152039
222080,씨아이에스,2015-09-02,KOSDAQ GLOBAL,주권,보통주,100,77371839
4920,씨아이테크,1989-11-30,KOSPI,주권,보통주,500,52179872
236030,씨알푸드,2017-12-14,KONEX,주권,보통주,500,2033332
103660,씨앗,2015-06-22,KONEX,주권,보통주,500,6017471
352480,씨앤씨인터내셔널,2021-05-17,KOSDAQ,주권,보통주,100,13629901
245450,씨앤에스링크,2016-06-24,KONEX,주권,보통주,500,1579960
264660,씨앤지하이테크,2018-01-25,KOSDAQ,주권,보통주,500,9721172
352700,씨앤투스,2021-01-28,KOSDAQ,주권,보통주,500,26276899
56730,CNT85,2002-01-04,KOSDAQ,주권,보통주,500,74111186
458870,씨어스테크놀로지,2024-06-19,KOSDAQ,주권,보통주,500,12665880
65770,CS,2004-06-04,KOSDAQ,주권,보통주,500,19411130
297090,씨에스베어링,2019-11-21,KOSDAQ,주권,보통주,500,27270000
83660,CSA 코스믹,2006-07-25,KOSDAQ,주권,보통주,200,62829459
112610,씨에스윈드,2014-11-27,KOSPI,주권,보통주,500,42171403
900120,씨엑스아이,2010-03-31,KOSDAQ,외국주권,보통주,0.5,30057784
359090,씨엔알리서치,2020-09-23,KOSDAQ,주권,보통주,100,57470717
115530,씨엔플러스,2011-11-02,KOSDAQ,주권,보통주,100,67963000
388210,씨엠티엑스,2025-11-20,KOSDAQ,주권,보통주,500,9272688
115480,씨유메디칼,2011-12-15,KOSDAQ,주권,보통주,500,60624558
376290,씨유테크,2021-10-08,KOSDAQ,주권,보통주,500,17657500
189330,씨이랩,2021-02-24,KOSDAQ,주권,보통주,500,9382284
120,CJ대한통운,1956-07-02,KOSPI,주권,보통주,5000,22812344
311690,CJ 바이오사이언스,2019-12-26,KOSDAQ,주권,보통주,500,13065462
79160,CJ CGV,2004-12-24,KOSPI,주권,보통주,500,165581496
35760,CJ ENM,1999-11-23,KOSDAQ GLOBAL,주권,보통주,5000,21929154
97955,CJ제일제당 우,2007-09-28,KOSPI,주권,구형우선주,5000,1327433
97950,CJ제일제당,2007-09-28,KOSPI,주권,보통주,5000,15054186
51500,CJ프레시웨이,2001-07-26,KOSDAQ,주권,보통주,1000,11871586
96530,씨젠,2010-09-10,KOSDAQ,주권,보통주,500,52225994
83790,CG인바이츠,2006-01-06,KOSDAQ,주권,보통주,500,76894182
480370,씨케이솔루션,2025-03-17,KOSPI,주권,보통주,100,10934861
101240,씨큐브,2011-11-08,KOSDAQ,주권,보통주,500,10861390
60590,씨티씨바이오,2002-02-21,KOSDAQ,주권,보통주,500,24181020
308170,씨티알모빌리티,2019-11-25,KOSPI,주권,보통주,500,8610000
260930,씨티케이,2017-12-07,KOSDAQ,주권,보통주,500,19341591
413630,씨피시스템,2022-03-31,KOSDAQ,주권,보통주,100,36436626
13990,아가방컴퍼니,2002-01-17,KOSDAQ,주권,보통주,500,32887536
123860,아나패스,2010-11-05,KOSDAQ,주권,보통주,500,12123415
25980,아난티,1996-01-06,KOSDAQ,주권,보통주,100,94699536
8700,아남전자,1984-08-11,KOSPI,주권,보통주,500,77124820
0015N0,아로마티카,2025-11-27,KOSDAQ,주권,보통주,500,12715050
125210,아모그린텍,2019-03-29,KOSDAQ,주권,보통주,500,16496790
90435,아모레퍼시픽우,2006-06-29,KOSPI,주권,구형우선주,500,10557830
90430,아모레퍼시픽,2006-06-29,KOSPI,주권,보통주,500,58492759
2795,아모레퍼시픽홀딩스우,1989-06-30,KOSPI,주권,구형우선주,500,6443770
00279K,아모레퍼시픽홀딩스3우C,2019-12-26,KOSPI,주권,신형우선주,500,7092200
2790,아모레퍼시픽홀딩스,1973-04-30,KOSPI,주권,보통주,500,79458180
52710,아모텍,2003-08-01,KOSDAQ,주권,보통주,500,14615109
74430,아미노로직스,2004-06-04,KOSDAQ,주권,보통주,100,87826844
92040,아미코젠,2013-09-12,KOSDAQ,주권,보통주,500,55730013
83930,아바코,2005-10-11,KOSDAQ,주권,보통주,500,14677249
149950,아바텍,2012-11-06,KOSDAQ,주권,보통주,500,13667703
36010,아비코전자,2002-07-03,KOSDAQ,주권,보통주,500,13292934
2030,아세아,1974-06-03,KOSPI,주권,보통주,5000,2072646
183190,아세아시멘트,2013-11-06,KOSPI,주권,보통주,500,36927658
2310,아세아제지,1988-12-15,KOSPI,주권,보통주,1000,40482510
50860,아세아텍,2010-01-26,KOSDAQ,주권,보통주,500,22500000
12170,아센디오,1989-12-20,KOSPI,주권,보통주,500,10873743
136410,아셈스,2022-02-07,KOSDAQ,주권,보통주,500,11019106
246720,아스타,2017-03-20,KOSDAQ,주권,보통주,500,14914900
450950,아스테라시스,2025-01-24,KOSDAQ,주권,보통주,100,37507092
67390,아스트,2014-12-24,KOSDAQ,주권,보통주,500,403157579
159010,아스플로,2021-10-07,KOSDAQ,주권,보통주,500,13334739
127710,아시아경제,2015-07-31,KOSDAQ,주권,보통주,500,34904082
267850,아시아나IDT,2018-11-23,KOSPI,주권,보통주,500,11100000
20560,아시아나항공,2008-03-28,KOSPI,주권,보통주,5000,205990711
227610,아우딘퓨쳐스,2017-07-12,KOSDAQ,주권,보통주,500,36120292
331740,아우토크립트,2025-07-15,KOSDAQ,주권,보통주,500,9718491
143160,아이디스,2011-09-26,KOSDAQ,주권,보통주,500,10716390
54800,아이디스홀딩스,2001-09-27,KOSDAQ,주권,보통주,500,10347756
332370,아이디피,2020-08-24,KOSDAQ,주권,보통주,500,13273726
66430,아이로보틱스,2002-12-24,KOSDAQ,주권,보통주,500,39153476
122900,아이마켓코리아,2010-07-30,KOSPI,주권,보통주,500,33428840
339950,아이비김영,2019-12-24,KOSDAQ,주권,보통주,100,44946655
469750,아이비젼웍스,2024-09-03,KOSDAQ,주권,보통주,100,34456481
448760,IBKS제22호스팩,2023-04-06,KOSDAQ,주권,보통주,100,4430000
467930,IBKS제23호스팩,2023-12-22,KOSDAQ,주권,보통주,100,4230000
469480,IBKS제24호스팩,2024-02-01,KOSDAQ,주권,보통주,100,4230000
0099X0,IBKS제25호스팩,2025-12-19,KOSDAQ,주권,보통주,100,5980000
460470,아이빔테크놀로지,2024-08-06,KOSDAQ,주권,보통주,500,15096870
99190,아이센스,2013-01-30,KOSDAQ,주권,보통주,500,27607926
461300,아이스크림미디어,2024-08-30,KOSDAQ,주권,보통주,500,13298933
289010,아이스크림에듀,2019-07-11,KOSDAQ,주권,보통주,500,13945256
214430,아이쓰리시스템,2015-07-30,KOSDAQ,주권,보통주,500,7106760
40910,아이씨디,2011-08-05,KOSDAQ,주권,보통주,500,18574275
368600,아이씨에이치,2022-07-29,KOSDAQ,주권,보통주,500,17538346
456010,아이씨티케이,2024-05-17,KOSDAQ,주권,보통주,500,13420676
52860,아이앤씨,2009-10-06,KOSDAQ,주권,보통주,500,17862854
464500,아이언디바이스,2024-09-23,KOSDAQ,주권,보통주,500,13963263
10780,아이에스동서,1986-01-27,KOSPI,주권,보통주,500,30186976
95340,ISC,2007-10-01,KOSDAQ GLOBAL,주권,보통주,500,21197058
212710,아이에스티이,2025-02-12,KOSDAQ,주권,보통주,500,9410478
38880,아이에이,2000-04-27,KOSDAQ,주권,보통주,100,375721175
307180,아이엘,2018-12-21,KOSDAQ,주권,보통주,100,28591728
403810,아이엘커누스,2025-11-18,KONEX,주권,보통주,100,9291896
101390,아이엠,2008-07-23,KOSDAQ,주권,보통주,500,12981844
139130,iM금융지주,2011-06-07,KOSPI,주권,보통주,5000,162054666
461030,아이엠비디엑스,2024-04-03,KOSDAQ,주권,보통주,100,14017750
52220,iMBC,2005-01-21,KOSDAQ,주권,보통주,500,23000000
456570,아이엠지티,2023-07-19,KONEX,주권,보통주,500,5165484
451220,아이엠티,2023-10-10,KOSDAQ,주권,보통주,500,7874611
447690,아이오바이오,2022-12-28,KONEX,주권,보통주,500,2630256
90150,아이윈,2006-10-20,KOSDAQ,주권,보통주,500,41875293
123010,아이윈플러스,2016-07-20,KOSDAQ,주권,보통주,500,32658542
31310,아이즈비전,1997-07-25,KOSDAQ,주권,보통주,500,26355043
462980,아이지넷,2025-02-04,KOSDAQ,주권,보통주,500,18234437
185490,아이진,2015-11-16,KOSDAQ,주권,보통주,500,27029784
59100,아이컴포넌트,2008-12-16,KOSDAQ,주권,보통주,500,7070860
149010,아이케이세미콘,2014-11-14,KONEX,주권,보통주,500,3120000
262840,아이퀘스트,2021-02-05,KOSDAQ,주권,보통주,100,21133905
175250,아이큐어,2018-07-12,KOSDAQ,주권,보통주,500,37558368
52460,아이크래프트,2005-01-03,KOSDAQ,주권,보통주,500,14607936
119830,아이텍,2010-10-26,KOSDAQ,주권,보통주,500,22117542
52770,아이톡시,2002-08-22,KOSDAQ,주권,보통주,500,58275099
124500,아이티센글로벌,2014-12-23,KOSDAQ,주권,보통주,500,23204527
31820,아이티센씨티에스,1997-02-12,KOSPI,주권,보통주,500,121051466
10280,아이티센엔텍,2000-04-14,KOSDAQ,주권,보통주,500,65123786
243870,아이티센코어,2016-10-31,KONEX,주권,보통주,500,2892631
232830,아이티센피엔에스,2023-06-29,KOSDAQ,주권,보통주,500,16533726
372800,아이티아이즈,2021-11-11,KOSDAQ,주권,보통주,500,6046990
84850,아이티엠반도체,2019-11-07,KOSDAQ GLOBAL,주권,보통주,500,22682934
309710,아이티켐,2025-08-07,KOSDAQ,주권,보통주,500,12583001
114840,아이패밀리에스씨,2021-10-28,KOSDAQ,주권,보통주,500,17319900
139990,아주스틸,2021-08-20,KOSPI,주권,보통주,500,38755414
27360,아주IB투자,2018-11-21,KOSDAQ,주권,보통주,500,121145406
32080,아즈텍WB,2000-10-26,KOSDAQ,주권,보통주,500,21491029
13310,아진산업,2015-12-22,KOSDAQ,주권,보통주,500,38806582
59120,아진엑스텍,2014-07-24,KOSDAQ,주권,보통주,500,9748596
9320,아진전자부품,1989-08-25,KOSPI,주권,보통주,500,49299770
0007C0,아크릴,2025-12-16,KOSDAQ,주권,보통주,500,7980324
203690,아크솔루션스,2014-09-30,KOSDAQ,주권,보통주,500,17383395
158430,아톤,2019-10-17,KOSDAQ,주권,보통주,100,24482092
200350,아티스트스튜디오,2021-12-30,KOSDAQ,주권,보통주,500,9996025
321820,아티스트컴퍼니,2021-02-03,KOSDAQ,주권,보통주,500,15591376
149300,아퓨어스,2019-09-03,KONEX,주권,보통주,500,45486252
102950,아하,2022-11-30,KONEX,주권,보통주,500,13121903
1540,안국약품,2000-06-15,KOSDAQ,주권,보통주,500,13042420
53800,안랩,2001-09-13,KOSDAQ,주권,보통주,500,11126506
251280,안지오랩,2016-10-25,KONEX,주권,보통주,500,3491870
65660,안트로젠,2016-02-15,KOSDAQ,주권,보통주,500,10006100
